0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,0,0,0,-1,0,6
0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,8
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,6
0,0,1,0,1,0,1,1,1,1,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,1,0,1,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,0,1,1,0,0,1,0,1,1,0,0,0,-1,0,36
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,6
0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,6
0,0,0,1,1,0,1,1,1,0,1,1,0,0,-1,1,24
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,45
0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1,1,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,0,42
0,0,1,0,1,0,0,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,6
0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1,0,5
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,36
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,1,12
0,0,0,1,1,0,0,1,0,0,0,0,0,0,-1,0,36
0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,6
0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,36
0,0,0,0,1,0,0,0,1,0,1,1,0,0,-1,1,2
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,1,0,1,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,1,0,1,0,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,1,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6
0,0,0,1,1,0,0,1,0,0,1,1,0,0,-1,0,36
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,84
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,1,6
0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,0,36
0,0,1,0,1,0,0,0,0,1,0,1,0,0,-1,0,12
0,0,0,1,1,0,0,1,0,0,1,1,0,0,-1,0,36
0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,7
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,12
0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,36
0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,7
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,1,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,6
0,0,1,0,1,0,0,1,1,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,6
0,0,1,0,1,0,1,1,1,1,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,1,1,1,0,0,0,0,0,-1,0,12
0,1,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,8
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9
0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,4
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10
0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,36
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,12
0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,12
0,0,0,1,1,0,0,1,0,0,0,0,0,0,-1,0,36
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,1,6
0,0,0,1,1,0,0,1,1,0,1,1,0,0,-1,0,36
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,0,1,1,0,0,0,0,1,1,1,0,0,-1,0,36
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,1,1,0,1,0,0,1,1,0,0,0,0,0,-1,0,12
0,1,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,6
0,0,0,0,1,0,0,1,0,1,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,4
0,0,0,1,1,0,0,0,1,0,0,0,0,0,-1,0,54
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,1,0,1,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,6
0,0,2,0,1,0,0,0,0,0,1,1,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1,1,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,12
0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,6
0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,6
0,0,1,0,1,0,0,0,1,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,7
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,24
0,0,0,1,1,0,0,0,0,1,0,1,0,0,-1,0,36
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6
1,0,0,0,1,0,0,0,0,0,1,1,0,0,-1,0,120
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,0,1,1,0,0,1,0,0,0,0,0,0,-1,0,36
0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,7
0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,8
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,0,0,0,1,0,0,-1,1,9
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,14
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,8
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,36
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,6
0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,36
0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,1,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,8
0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,36
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,9
0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,36
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,1,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,6
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,6
0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,1,0,1,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,1,1,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,1,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,10
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
0,0,0,1,1,0,1,1,1,0,1,1,0,0,-1,0,24
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,12
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,10
0,0,0,1,1,0,0,1,0,0,0,0,0,0,-1,0,36
0,0,0,1,1,0,0,0,0,0,1,0,0,0,-1,0,24
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,6
0,0,1,0,1,0,1,1,1,0,1,0,0,0,-1,1,9
0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,12
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,6
0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6
0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,36
0,0,1,0,1,0,0,1,0,1,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,0,1,0,0,-1,0,6
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,12
0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,1,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,36
0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,10
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,0,1,0,0,-1,0,6
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,36
0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,24
0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,6
0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,0,0,1,0,0,1,0,1,1,1,0,0,-1,0,6
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,24
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,48
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5
0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6
0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,12
0,0,0,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,1,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,6
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,1,1,1,0,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,12
0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,6
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,6
0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,36
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,0,36
0,0,1,0,1,0,0,1,1,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,9
0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,36
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,1,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,1,6
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,8
0,0,1,0,1,0,0,1,0,1,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,6
0,0,1,0,1,0,1,1,1,1,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,0,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,1,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,6
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,12
0,0,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,6
0,0,0,0,1,0,0,0,0,1,1,1,0,0,-1,1,6
0,0,1,0,1,0,0,0,0,0,1,1,0,0,-1,0,6
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,6
0,0,1,0,1,0,0,1,1,0,0,1,0,0,-1,0,12
0,0,1,0,1,0,0,1,0,1,1,1,0,0,-1,0,12
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,6
0,0,1,0,1,0,0,1,1,0,1,1,0,0,-1,0,6
0,0,2,1,1,0,0,0,0,1,1,1,0,0,-1,0,34
0,0,1,0,1,0,0,0,0,1,1,1,0,0,-1,0,12
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,6
